Date,ticker,adj_close
2022-11-23,AAPL,148.8248291015625
2022-11-25,AAPL,145.9087677001953
2022-11-28,AAPL,142.07659912109375
2022-11-29,AAPL,139.07191467285156
2022-11-30,AAPL,145.82994079589844
2022-12-01,AAPL,146.1058349609375
2022-12-02,AAPL,145.6132354736328
2022-12-05,AAPL,144.45079040527344
2022-12-06,AAPL,140.78607177734375
2022-12-07,AAPL,138.84536743164062
2022-12-08,AAPL,140.52993774414062
2022-12-09,AAPL,140.04722595214844
2022-12-12,AAPL,142.3425750732422
2022-12-13,AAPL,143.30801391601562
2022-12-14,AAPL,141.0816192626953
2022-12-15,AAPL,134.4713134765625
2022-12-16,AAPL,132.51089477539062
2022-12-19,AAPL,130.4027099609375
2022-12-20,AAPL,130.33377075195312
2022-12-21,AAPL,133.43692016601562
2022-12-22,AAPL,130.2648162841797
2022-12-23,AAPL,129.90028381347656
2022-12-27,AAPL,128.09747314453125
2022-12-28,AAPL,124.16677856445312
2022-12-29,AAPL,127.68372344970703
2022-12-30,AAPL,127.99897003173828
2023-01-03,AAPL,123.21119689941406
2023-01-04,AAPL,124.4820327758789
2023-01-05,AAPL,123.16194915771484
2023-01-06,AAPL,127.69355010986328
2023-01-09,AAPL,128.2156982421875
2023-01-10,AAPL,128.78707885742188
2023-01-11,AAPL,131.50608825683594
2023-01-12,AAPL,131.42727661132812
2023-01-13,AAPL,132.75718688964844
2023-01-17,AAPL,133.91964721679688
2023-01-18,AAPL,133.2005157470703
2023-01-19,AAPL,133.2595977783203
2023-01-20,AAPL,135.82098388671875
2023-01-23,AAPL,139.01284790039062
2023-01-24,AAPL,140.41171264648438
2023-01-25,AAPL,139.75167846679688
2023-01-26,AAPL,141.8204803466797
2023-01-27,AAPL,143.7611846923828
2023-01-30,AAPL,140.87472534179688
2023-01-31,AAPL,142.1455535888672
2023-02-01,AAPL,143.2686004638672
2023-02-02,AAPL,148.57852172851562
2023-02-03,AAPL,152.20382690429688
2023-02-06,AAPL,149.4750213623047
2023-02-07,AAPL,152.3515625
2023-02-08,AAPL,149.6621551513672
2023-02-09,AAPL,148.6277618408203
2023-02-10,AAPL,148.99281311035156
2023-02-13,AAPL,151.79490661621094
2023-02-14,AAPL,151.153564453125
2023-02-15,AAPL,153.25511169433594
2023-02-16,AAPL,151.6567840576172
2023-02-17,AAPL,150.5122833251953
2023-02-21,AAPL,146.4966278076172
2023-02-22,AAPL,146.92088317871094
2023-02-23,AAPL,147.40432739257812
2023-02-24,AAPL,144.75025939941406
2023-02-27,AAPL,145.944091796875
2023-02-28,AAPL,145.44091796875
2023-03-01,AAPL,143.36895751953125
2023-03-02,AAPL,143.96095275878906
2023-03-03,AAPL,149.0125732421875
2023-03-06,AAPL,151.77516174316406
2023-03-07,AAPL,149.574951171875
2023-03-08,AAPL,150.82798767089844
2023-03-09,AAPL,148.57843017578125
2023-03-10,AAPL,146.51634216308594
2023-03-13,AAPL,148.4600372314453
2023-03-14,AAPL,150.5517120361328
2023-03-15,AAPL,150.9464111328125
2023-03-16,AAPL,153.7681884765625
2023-03-17,AAPL,152.92953491210938
2023-03-20,AAPL,155.2974395751953
2023-03-21,AAPL,157.15235900878906
2023-03-22,AAPL,155.7217254638672
2023-03-23,AAPL,156.80702209472656
2023-03-24,AAPL,158.10940551757812
2023-03-27,AAPL,156.16571044921875
2023-03-28,AAPL,155.5441131591797
2023-03-29,AAPL,158.62246704101562
2023-03-30,AAPL,160.19125366210938
2023-03-31,AAPL,162.69729614257812
2023-04-03,AAPL,163.95030212402344
2023-04-04,AAPL,163.4175262451172
2023-04-05,AAPL,161.57247924804688
2023-04-06,AAPL,162.4604949951172
2023-04-10,AAPL,159.8656005859375
2023-04-11,AAPL,158.65206909179688
2023-04-12,AAPL,157.96141052246094
2023-04-13,AAPL,163.3484649658203
2023-04-14,AAPL,163.00314331054688
2023-04-17,AAPL,163.02288818359375
2023-04-18,AAPL,164.24630737304688
2023-04-19,AAPL,165.3908233642578
2023-04-20,AAPL,164.42388916015625
2023-04-21,AAPL,162.81570434570312
2023-04-24,AAPL,163.12152099609375
2023-04-25,AAPL,161.5823974609375
2023-04-26,AAPL,161.57247924804688
2023-04-27,AAPL,166.16038513183594
2023-04-28,AAPL,167.4134063720703
2023-05-01,AAPL,167.32460021972656
2023-05-02,AAPL,166.28866577148438
2023-05-03,AAPL,165.21322631835938
2023-05-04,AAPL,163.5753936767578
2023-05-05,AAPL,171.25146484375
2023-05-08,AAPL,171.182373046875
2023-05-09,AAPL,169.47552490234375
2023-05-10,AAPL,171.24160766601562
2023-05-11,AAPL,171.4290771484375
2023-05-12,AAPL,170.50033569335938
2023-05-15,AAPL,170.00634765625
2023-05-16,AAPL,170.00634765625
2023-05-17,AAPL,170.61888122558594
2023-05-18,AAPL,172.95062255859375
2023-05-19,AAPL,173.05929565429688
2023-05-22,AAPL,172.1107940673828
2023-05-23,AAPL,169.50245666503906
2023-05-24,AAPL,169.77908325195312
2023-05-25,AAPL,170.91531372070312
2023-05-26,AAPL,173.32601928710938
2023-05-30,AAPL,175.17359924316406
2023-05-31,AAPL,175.1242218017578
2023-06-01,AAPL,177.93016052246094
2023-06-02,AAPL,178.7798614501953
2023-06-05,AAPL,177.42626953125
2023-06-06,AAPL,177.0607147216797
2023-06-07,AAPL,175.6873779296875
2023-06-08,AAPL,178.40438842773438
2023-06-09,AAPL,178.7897186279297
2023-06-12,AAPL,181.58575439453125
2023-06-13,AAPL,181.1114959716797
2023-06-14,AAPL,181.7438507080078
2023-06-15,AAPL,183.7791290283203
2023-06-16,AAPL,182.70220947265625
2023-06-20,AAPL,182.79112243652344
2023-06-21,AAPL,181.7537384033203
2023-06-22,AAPL,184.7572784423828
2023-06-23,AAPL,184.44110107421875
2023-06-26,AAPL,183.0480194091797
2023-06-27,AAPL,185.80458068847656
2023-06-28,AAPL,186.9803009033203
2023-06-29,AAPL,187.31622314453125
2023-06-30,AAPL,191.6436767578125
2023-07-03,AAPL,190.15184020996094
2023-07-05,AAPL,189.0353240966797
2023-07-06,AAPL,189.50958251953125
2023-07-07,AAPL,188.39312744140625
2023-07-10,AAPL,186.3479766845703
2023-07-11,AAPL,185.8243408203125
2023-07-12,AAPL,187.49407958984375
2023-07-13,AAPL,188.2548065185547
2023-07-14,AAPL,188.4030303955078
2023-07-17,AAPL,191.66343688964844
2023-07-18,AAPL,191.40655517578125
2023-07-19,AAPL,192.76011657714844
2023-07-20,AAPL,190.8137664794922
2023-07-21,AAPL,189.63803100585938
2023-07-24,AAPL,190.43832397460938
2023-07-25,AAPL,191.29788208007812
2023-07-26,AAPL,192.1673126220703
2023-07-27,AAPL,190.90267944335938
2023-07-28,AAPL,193.4813690185547
2023-07-31,AAPL,194.09393310546875
2023-08-01,AAPL,193.26402282714844
2023-08-02,AAPL,190.27035522460938
2023-08-03,AAPL,188.8772735595703
2023-08-04,AAPL,179.80735778808594
2023-08-07,AAPL,176.7050323486328
2023-08-08,AAPL,177.6436309814453
2023-08-09,AAPL,176.05294799804688
2023-08-10,AAPL,175.83558654785156
2023-08-11,AAPL,175.89491271972656
2023-08-14,AAPL,177.547119140625
2023-08-15,AAPL,175.55856323242188
2023-08-16,AAPL,174.6879425048828
2023-08-17,AAPL,172.1453399658203
2023-08-18,AAPL,172.630126953125
2023-08-21,AAPL,173.96572875976562
2023-08-22,AAPL,175.3408966064453
2023-08-23,AAPL,179.18942260742188
2023-08-24,AAPL,174.49996948242188
2023-08-25,AAPL,176.7061767578125
2023-08-28,AAPL,178.26934814453125
2023-08-29,AAPL,182.15745544433594
2023-08-30,AAPL,185.64984130859375
2023-08-31,AAPL,185.86749267578125
2023-09-01,AAPL,187.44053649902344
2023-09-05,AAPL,187.67799377441406
2023-09-06,AAPL,180.96035766601562
2023-09-07,AAPL,175.66738891601562
2023-09-08,AAPL,176.28076171875
2023-09-11,AAPL,177.44821166992188
2023-09-12,AAPL,174.4208221435547
2023-09-13,AAPL,172.35308837890625
2023-09-14,AAPL,173.86679077148438
2023-09-15,AAPL,173.14456176757812
2023-09-18,AAPL,176.07302856445312
2023-09-19,AAPL,177.1613006591797
2023-09-20,AAPL,173.6194610595703
2023-09-21,AAPL,172.07606506347656
2023-09-22,AAPL,172.92691040039062
2023-09-25,AAPL,174.20315551757812
2023-09-26,AAPL,170.12709045410156
2023-09-27,AAPL,168.61338806152344
2023-09-28,AAPL,168.87062072753906
2023-09-29,AAPL,169.3850860595703
2023-10-02,AAPL,171.89801025390625
2023-10-03,AAPL,170.5623779296875
2023-10-04,AAPL,171.80899047851562
2023-10-05,AAPL,173.04563903808594
2023-10-06,AAPL,175.59814453125
2023-10-09,AAPL,177.0821533203125
2023-10-10,AAPL,176.48854064941406
2023-10-11,AAPL,177.88351440429688
2023-10-12,AAPL,178.78382873535156
2023-10-13,AAPL,176.94363403320312
2023-10-16,AAPL,176.81503295898438
2023-10-17,AAPL,175.26177978515625
2023-10-18,AAPL,173.96572875976562
2023-10-19,AAPL,173.58978271484375
2023-10-20,AAPL,171.0372772216797
2023-10-23,AAPL,171.15597534179688
2023-10-24,AAPL,171.59127807617188
2023-10-25,AAPL,169.27621459960938
2023-10-26,AAPL,165.1111297607422
2023-10-27,AAPL,166.4269561767578
2023-10-30,AAPL,168.47486877441406
2023-10-31,AAPL,168.94976806640625
2023-11-01,AAPL,172.11563110351562
2023-11-02,AAPL,175.67727661132812
2023-11-03,AAPL,174.76705932617188
2023-11-06,AAPL,177.319580078125
2023-11-07,AAPL,179.8820037841797
2023-11-08,AAPL,180.9405975341797
2023-11-09,AAPL,180.46568298339844
2023-11-10,AAPL,184.6561279296875
2023-11-13,AAPL,183.07110595703125
2023-11-14,AAPL,185.68638610839844
2023-11-15,AAPL,186.25103759765625
2023-11-16,AAPL,187.93516540527344
2023-11-17,AAPL,187.9153289794922
2023-11-20,AAPL,189.65887451171875
2023-11-21,AAPL,188.85646057128906
2023-11-22,AAPL,189.5201873779297
2023-11-24,AAPL,188.19273376464844
2023-11-27,AAPL,188.01438903808594
2023-11-28,AAPL,188.61868286132812
2023-11-29,AAPL,187.59832763671875
2023-11-30,AAPL,188.17291259765625
2023-12-01,AAPL,189.45083618164062
2023-12-04,AAPL,187.65777587890625
2023-12-05,AAPL,191.61044311523438
2023-12-06,AAPL,190.520751953125
2023-12-07,AAPL,192.45248413085938
2023-12-08,AAPL,193.8790283203125
2023-12-11,AAPL,191.37266540527344
2023-12-12,AAPL,192.88836669921875
2023-12-13,AAPL,196.1079559326172
2023-12-14,AAPL,196.25657653808594
2023-12-15,AAPL,195.72161865234375
2023-12-18,AAPL,194.05735778808594
2023-12-19,AAPL,195.09750366210938
2023-12-20,AAPL,193.0072784423828
2023-12-21,AAPL,192.858642578125
2023-12-22,AAPL,191.78875732421875
2023-12-26,AAPL,191.24391174316406
2023-12-27,AAPL,191.34295654296875
2023-12-28,AAPL,191.76895141601562
2023-12-29,AAPL,190.728759765625
2024-01-02,AAPL,183.90322875976562
2024-01-03,AAPL,182.52626037597656
2024-01-04,AAPL,180.2081298828125
2024-01-05,AAPL,179.48497009277344
2024-01-08,AAPL,183.823974609375
2024-01-09,AAPL,183.4079132080078
2024-01-10,AAPL,184.4480743408203
2024-01-11,AAPL,183.8536834716797
2024-01-12,AAPL,184.18060302734375
2024-01-16,AAPL,181.91204833984375
2024-01-17,AAPL,180.97091674804688
2024-01-18,AAPL,186.86526489257812
2024-01-19,AAPL,189.767822265625
2024-01-22,AAPL,192.0760498046875
2024-01-23,AAPL,193.3539581298828
2024-01-24,AAPL,192.6803436279297
2024-01-25,AAPL,192.35342407226562
2024-01-26,AAPL,190.6197967529297
2024-01-29,AAPL,189.93626403808594
2024-01-30,AAPL,186.28076171875
2024-01-31,AAPL,182.67481994628906
2024-02-01,AAPL,185.11184692382812
2024-02-02,AAPL,184.1112823486328
2024-02-05,AAPL,185.9241485595703
2024-02-06,AAPL,187.5289764404297
2024-02-07,AAPL,187.63796997070312
2024-02-08,AAPL,186.5581512451172
2024-02-09,AAPL,187.32192993164062
2024-02-12,AAPL,185.6356658935547
2024-02-13,AAPL,183.54275512695312
2024-02-14,AAPL,182.6599578857422
2024-02-15,AAPL,182.37229919433594
2024-02-16,AAPL,180.8348388671875
2024-02-20,AAPL,180.0908966064453
2024-02-21,AAPL,180.84478759765625
2024-02-22,AAPL,182.87815856933594
2024-02-23,AAPL,181.04315185546875
2024-02-26,AAPL,179.6941375732422
2024-02-27,AAPL,181.15225219726562
2024-02-28,AAPL,179.9520263671875
2024-02-29,AAPL,179.2874755859375
2024-03-01,AAPL,178.20628356933594
2024-03-04,AAPL,173.6831817626953
2024-03-05,AAPL,168.7434539794922
2024-03-06,AAPL,167.75157165527344
2024-03-07,AAPL,167.6325225830078
2024-03-08,AAPL,169.34852600097656
2024-03-11,AAPL,171.35220336914062
2024-03-12,AAPL,171.82830810546875
2024-03-13,AAPL,169.74533081054688
2024-03-14,AAPL,171.6001739501953
2024-03-15,AAPL,171.22323608398438
2024-03-18,AAPL,172.31434631347656
2024-03-19,AAPL,174.6552276611328
2024-03-20,AAPL,177.2242889404297
2024-03-21,AAPL,169.9833526611328
2024-03-22,AAPL,170.88600158691406
2024-03-25,AAPL,169.46759033203125
2024-03-26,AAPL,168.33680725097656
2024-03-27,AAPL,171.90765380859375
2024-03-28,AAPL,170.0924530029297
2024-04-01,AAPL,168.65420532226562
2024-04-02,AAPL,167.47381591796875
2024-04-03,AAPL,168.2772674560547
2024-04-04,AAPL,167.45401000976562
2024-04-05,AAPL,168.2078399658203
2024-04-08,AAPL,167.08697509765625
2024-04-09,AAPL,168.297119140625
2024-04-10,AAPL,166.4224090576172
2024-04-11,AAPL,173.6236572265625
2024-04-12,AAPL,175.1214599609375
2024-04-15,AAPL,171.2926788330078
2024-04-16,AAPL,168.00946044921875
2024-04-17,AAPL,166.64064025878906
2024-04-18,AAPL,165.6884002685547
2024-04-19,AAPL,163.66493225097656
2024-04-22,AAPL,164.4980926513672
2024-04-23,AAPL,165.54953002929688
2024-04-24,AAPL,167.6523895263672
2024-04-25,AAPL,168.51535034179688
2024-04-26,AAPL,167.93011474609375
2024-04-29,AAPL,172.09613037109375
2024-04-30,AAPL,168.9517822265625
2024-05-01,AAPL,167.93011474609375
2024-05-02,AAPL,171.6299285888672
2024-05-03,AAPL,181.8961944580078
2024-05-06,AAPL,180.2397003173828
2024-05-07,AAPL,180.9241180419922
2024-05-08,AAPL,181.2613525390625
2024-05-09,AAPL,183.07656860351562
2024-05-10,AAPL,181.8151397705078
2024-05-13,AAPL,185.02333068847656
2024-05-14,AAPL,186.1655731201172
2024-05-15,AAPL,188.44012451171875
2024-05-16,AAPL,188.559326171875
2024-05-17,AAPL,188.589111328125
2024-05-20,AAPL,189.751220703125
2024-05-21,AAPL,191.05239868164062
2024-05-22,AAPL,189.61216735839844
2024-05-23,AAPL,185.61929321289062
2024-05-24,AAPL,188.6983642578125
2024-05-28,AAPL,188.7082977294922
2024-05-29,AAPL,189.0062713623047
2024-05-30,AAPL,189.99951171875
2024-05-31,AAPL,190.9530487060547
2024-06-03,AAPL,192.72105407714844
2024-06-04,AAPL,193.03887939453125
2024-06-05,AAPL,194.5486297607422
2024-06-06,AAPL,193.16802978515625
2024-06-07,AAPL,195.56175231933594
2024-06-10,AAPL,191.8171844482422
2024-06-11,AAPL,205.75253295898438
2024-06-12,AAPL,211.63259887695312
2024-06-13,AAPL,212.79470825195312
2024-06-14,AAPL,211.05653381347656
2024-06-17,AAPL,215.20831298828125
2024-06-18,AAPL,212.84437561035156
2024-06-20,AAPL,208.26547241210938
2024-06-21,AAPL,206.09024047851562
2024-06-24,AAPL,206.73587036132812
2024-06-25,AAPL,207.65960693359375
2024-06-26,AAPL,211.81138610839844
2024-06-27,AAPL,212.65565490722656
2024-06-28,AAPL,209.19912719726562
2024-07-01,AAPL,215.28778076171875
2024-07-02,AAPL,218.78402709960938
2024-07-03,AAPL,220.05538940429688
2024-07-05,AAPL,224.81309509277344
2024-07-08,AAPL,226.28311157226562
2024-07-09,AAPL,227.1372833251953
2024-07-10,AAPL,231.40829467773438
2024-07-11,AAPL,226.0347900390625
2024-07-12,AAPL,228.98475646972656
2024-07-15,AAPL,232.81871032714844
2024-07-16,AAPL,233.2359161376953
2024-07-17,AAPL,227.33596801757812
2024-07-18,AAPL,222.6676483154297
2024-07-19,AAPL,222.79678344726562
2024-07-22,AAPL,222.4491424560547
2024-07-23,AAPL,223.49203491210938
2024-07-24,AAPL,217.06568908691406
2024-07-25,AAPL,216.02279663085938
2024-07-26,AAPL,216.4896240234375
2024-07-29,AAPL,216.76771545410156
2024-07-30,AAPL,217.32395935058594
2024-07-31,AAPL,220.58181762695312
2024-08-01,AAPL,216.8869171142578
2024-08-02,AAPL,218.37681579589844
2024-08-05,AAPL,207.8582763671875
2024-08-06,AAPL,205.83201599121094
2024-08-07,AAPL,208.404541015625
2024-08-08,AAPL,211.87100219726562
2024-08-09,AAPL,214.78123474121094
2024-08-12,AAPL,216.31260681152344
2024-08-13,AAPL,220.03167724609375
2024-08-14,AAPL,220.47915649414062
2024-08-15,AAPL,223.4623565673828
2024-08-16,AAPL,224.78494262695312
2024-08-19,AAPL,224.62582397460938
2024-08-20,AAPL,225.2423553466797
2024-08-21,AAPL,225.13296508789062
2024-08-22,AAPL,223.2734375
2024-08-23,AAPL,225.57049560546875
2024-08-26,AAPL,225.90858459472656
2024-08-27,AAPL,226.7538604736328
2024-08-28,AAPL,225.2224578857422
2024-08-29,AAPL,228.50396728515625
2024-08-30,AAPL,227.71841430664062
2024-09-03,AAPL,221.52330017089844
2024-09-04,AAPL,219.61402893066406
2024-09-05,AAPL,221.13546752929688
2024-09-06,AAPL,219.58421325683594
2024-09-09,AAPL,219.67369079589844
2024-09-10,AAPL,218.87815856933594
2024-09-11,AAPL,221.41390991210938
2024-09-12,AAPL,221.52330017089844
2024-09-13,AAPL,221.25479125976562
2024-09-16,AAPL,215.10939025878906
2024-09-17,AAPL,215.5767364501953
2024-09-18,AAPL,219.4549102783203
2024-09-19,AAPL,227.58914184570312
2024-09-20,AAPL,226.92288208007812
2024-09-23,AAPL,225.20257568359375
2024-09-24,AAPL,226.0975341796875
2024-09-25,AAPL,225.10313415527344
2024-09-26,AAPL,226.2467041015625
2024-09-27,AAPL,226.5151824951172
2024-09-30,AAPL,231.696044921875
2024-10-01,AAPL,224.94403076171875
2024-10-02,AAPL,225.51083374023438
2024-10-03,AAPL,224.40704345703125
2024-10-04,AAPL,225.53073120117188
2024-10-07,AAPL,220.44932556152344
2024-10-08,AAPL,224.5065155029297
2024-10-09,AAPL,228.25538635253906
2024-10-10,AAPL,227.7581787109375
2024-10-11,AAPL,226.27655029296875
2024-10-14,AAPL,230.0055389404297
2024-10-15,AAPL,232.54127502441406
2024-10-16,AAPL,230.48284912109375
